Ligand#,distance_pi_bond_1,distance_pi_bond_2,dihedral_angle_1,dihedral_angle_2,NE_quad,NW_quad,SW_quad,SE_quad,"+,+,+_octant","-,+,+_octant","-,-,+_octant","+,-,+_octant","+,-,-_octant","-,-,-_octant","-,+,-_octant","+,+,-_octant",bite_angle,cone_angle,distance_Rh_max_donor_gaussian,distance_Rh_min_donor_gaussian,buried_volume_Rh_3.5A,buried_volume_donor_max,buried_volume_donor_min,buried_volume_Rh_4A,buried_volume_Rh_5A,buried_volume_Rh_6A,buried_volume_Rh_7A,dispersion_p_int_Rh_gfn2_xtb,dispersion_p_int_donor_max_gfn2_xtb,dispersion_p_int_donor_min_gfn2_xtb,sasa_gfn2_xtb,ip_gfn2_xtb,dipole_gfn2_xtb,ea_gfn2_xtb,electrofugality_gfn2_xtb,nucleofugality_gfn2_xtb,nucleophilicity_gfn2_xtb,electrophilicity_gfn2_xtb,HOMO_LUMO_gap_gfn2_xtb,sum_electronic_and_free_energy_dft,sum_electronic_and_enthalpy_dft,zero_point_correction_dft,entropy_dft,dipole_moment_dft,lone_pair_occupancy_min_donor_dft,lone_pair_occupancy_max_donor_dft,dispersion_energy_dft,nbo_charge_Rh_dft,nbo_charge_min_donor_dft,nbo_charge_max_donor_dft,mulliken_charge_Rh_dft,mulliken_charge_min_donor_dft,mulliken_charge_max_donor_dft,homo_energy_dft,lumo_energy_dft,homo_lumo_gap_dft,hardness_dft,softness_dft,electronegativity_dft,electrophilicity_dft,free_ligand_dipole_moment_dft,free_ligand_lone_pair_occupancy_min_donor_dft,free_ligand_lone_pair_occupancy_max_donor_dft,free_ligand_dispersion_energy_dft,free_ligand_nbo_charge_min_donor_dft,free_ligand_nbo_charge_max_donor_dft,free_ligand_mulliken_charge_min_donor_dft,free_ligand_mulliken_charge_max_donor_dft,free_ligand_homo_energy_dft,free_ligand_lumo_energy_dft,free_ligand_homo_lumo_gap_dft,free_ligand_hardness_dft,free_ligand_softness_dft,free_ligand_electronegativity_dft,free_ligand_electrophilicity_dft,min_NBO_donor,max_NBO_donor,min_bv_donor,max_bv_donor,Rh_donor_min_d,Rh_donor_max_d,std_quad,min_quad,max_quad,std_oct,min_oct,max_oct,ratio_std_oct_std_quad,ratio_min_oct_min_quad,lone_pair_occ_min,lone_pair_occ_max,bite_angle_sin,bite_angle_cos,cone_angle_sin,cone_angle_cos,nbo_charge_max_donor_dft_abs_diff,nbo_charge_min_donor_dft_abs_diff,mulliken_charge_max_donor_dft_abs_diff,mulliken_charge_min_donor_dft_abs_diff,lone_pair_occupancy_max_donor_dft_abs_diff,lone_pair_occupancy_min_donor_dft_abs_diff
L60,1.385661168,1.385687995,10.60721016,10.51527469,0.310967591,0.462595993,0.311218071,0.462846473,0.044647991,0.379966185,0.380154045,0.0445626,0.577287192,0.545225802,0.545538901,0.577873542,98.79168837,251.6481614,2.272468644,2.272321617,0.57592364,0.891877097,0.891842154,0.578436317,0.557458374,0.479641934,0.386739809,59.86667193,51.14383006,51.17884724,1020.197152,3.534323194,0.742368072,5.874893973,4.573214591,0.009997424,-3.534323194,1.038891397,0.094644891,-3324.826556,-3324.679671,0.948848,0.000492655,5.097743363,1.11769,1.11771,-5.591201214,-0.44603,1.84797,1.84803,-0.925946,0.930916,0.931641,-8.233076661,-4.708113841,3.524962819,1.76248141,0.567381871,6.470595251,11.87774313,2.835879244608275,1.4207,1.42069,-4.258203655408592,1.52045,1.52046,0.783537,0.783488,-5.749493547214501,-1.3058743685495,4.443619178665001,2.2218095893325005,0.4500835736785304,3.527683957882,2.800544692589237,1.84797,1.84803,0.891842154,0.891877097,2.272321617,2.272468644,0.08754281815832372,0.310967591,0.462846473,0.22595083394342155,0.0445626,0.577873542,2.5810322159698234,0.14330303636046754,1.11769,1.11771,-0.9858407488655061,-0.16768428034940563,0.3152775567045478,0.9489995059210572,0.32757000000000014,0.3275199999999998,0.1481530000000001,0.14737899999999993,0.30298,0.30301
L61,1.387349438,1.387467016,-11.68022856,-11.6937041,0.410325453,0.598518185,0.409494316,0.600055219,0.085288308,0.455685033,0.459681322,0.083580492,0.735362598,0.741351338,0.740429117,0.735408139,105.7107949,277.6918119,2.309446712,2.308218542,0.556961657,0.879554137,0.879565785,0.590683384,0.617453328,0.583909701,0.504513614,63.77537654,63.49058134,63.72863341,1138.138124,3.565129642,2.8983697,6.001188614,4.720832425,0.00051417,-3.565129642,1.155702783,0.091603785,-4090.179722,-4090.007453,1.165239,0.000577793,10.4395207,1.13856,1.13914,-7.580925341,-0.40014,1.8492,1.84867,-0.771205,0.989645,0.989257,-8.085046726,-4.357086974,3.727959752,1.863979876,0.536486479,6.22106685,10.38146207,0.0144934467950173,1.43115,1.43142,-6.122190320574162,1.54073,1.54076,0.819807,0.820095,-5.622416379031,-1.5409807353815,4.0814356436495,2.04071782182475,0.4900236521215017,3.58169855720625,3.143150027283637,1.84867,1.8492,0.879554137,0.879565785,2.308218542,2.309446712,0.10933908364585108,0.409494316,0.600055219,0.2867752790962653,0.083580492,0.741351338,2.6228066811418453,0.20410659863713468,1.13856,1.13914,-0.8927243015906053,0.4506032859950823,0.9430418001754299,0.3326742597825753,0.30791000000000013,0.30847,0.16916200000000003,0.16983800000000004,0.2922799999999999,0.2925899999999999
L62,1.389434785,1.389040078,13.33759079,-19.83084046,0.30569898,0.34060673,0.345320301,0.482395268,0.036376471,0.119199831,0.204778468,0.086990431,0.57502149,0.562013628,0.760012069,0.603650171,91.90352798,230.1925643,2.270251668,2.29652873,0.537766726,0.893903746,0.886070863,0.53645801,0.513193371,0.45033675,0.368538765,49.51342569,58.82289323,54.68427712,1016.016488,3.548547122,2.556842838,5.829965939,4.549864353,0.017351293,-3.548547122,1.001317231,0.091121952,-3324.796106,-3324.651405,0.952565,0.00048533,10.29906081,1.13267,1.09974,-5.638688953,-0.40353,1.86124,1.86589,-0.718239,0.928823,0.947725,-8.206681617,-4.557090654,3.649590963,1.824795481,0.548006618,6.381886136,11.15973572,3.240525707350584,1.43552,1.40679,-4.391953376300696,1.55104,1.51288,0.801971,0.782261,-5.454250019422,-1.51839528579,3.935854733632,1.967927366816,0.5081488356035955,3.486322652606,3.088133699197184,1.86124,1.86589,0.886070863,0.893903746,2.270251668,2.29652873,0.07795604109508718,0.30569898,0.482395268,0.28465140163740105,0.036376471,0.760012069,3.6514348040095626,0.11899441404743974,1.09974,1.13267,-0.7155010320805425,-0.6986116754618966,-0.7554237475878748,-0.6552365691719982,0.35301000000000005,0.31020000000000003,0.16546400000000006,0.12685199999999996,0.30705000000000005,0.30284999999999984
L63,1.404795413,1.388850478,17.66717695,27.67631904,0.482645748,0.54481308,0.433964466,0.443997882,0.218737013,0.238934779,0.203571612,0.149228921,0.746554482,0.850691381,0.684424153,0.718700011,103.9902634,237.2501251,2.405464998,2.324353596,0.572563362,0.91539904,0.902563595,0.58362687,0.585841664,0.549010159,0.476340351,63.63624701,0.0,0.0,1011.204388,3.149103603,0.750972342,5.038433307,3.621166253,0.279629343,-3.149103603,0.47206265,0.072835637,-3223.30581,-3223.143731,1.061657,0.000543616,5.030655286,1.11913,1.15103,-6.222155417,-0.20311,1.11765,1.0496,-0.566397,0.394846,0.3302,-8.489135794,-4.208512812,4.280622982,2.140311491,0.467221712,6.348824303,9.416285946,1.8179774641067477,1.28043,1.29697,-4.8311644429276654,0.86775,0.86755,0.419729,0.396522,-4.9445807774355,-0.4459946009694999,4.4985861764660005,2.249293088233,0.4445841252220181,2.6952876892025,1.6148575224746406,1.0496,1.11765,0.902563595,0.91539904,2.324353596,2.405464998,0.05023286668245281,0.433964466,0.54481308,0.29744555321594457,0.149228921,0.850691381,5.921333438846868,0.3438735949408355,1.11913,1.15103,-0.3123880287517087,-0.9499545881212541,-0.9982077431523283,0.0598439763947503,0.18205000000000005,0.2499,0.06632199999999999,0.024883000000000044,0.14593999999999996,0.1613
L64,1.388968885,1.386543262,14.86559584,8.940507778,0.420740281,0.361234295,0.447219961,0.286531597,0.319731531,0.086859498,0.004918509,0.311858502,0.521749031,0.635609092,0.568144686,0.58258142,83.73938367,244.9947671,2.297078895,2.307650825,0.523457883,0.876490868,0.917076267,0.545380485,0.557241572,0.495050796,0.378940073,56.54637789,62.10345211,63.90355417,752.7142314,3.290298224,0.956152788,4.939185504,3.737888094,0.354404366,-3.290298224,0.44758987,0.08327555,-2377.899543,-2377.786781,0.748426,0.000378206,2.979828217,1.19053,1.19394,-4.266852745,-0.29447,1.06495,1.05755,-0.459339,0.229036,0.239124,-8.750909318,-4.577227079,4.173682239,2.086841119,0.479193165,6.664068199,10.64043749,2.1363731392245127,1.38716,1.39161,-2.9731036691128967,0.80341,0.78518,0.252976,0.269696,-4.923083783246,-0.4364706162019999,4.486613167044,2.243306583522,0.4457705457405631,2.679777199724,1.6005850232218548,1.05755,1.06495,0.876490868,0.917076267,2.297078895,2.307650825,0.07132606165507673,0.286531597,0.447219961,0.23807272245726138,0.004918509,0.635609092,3.3378083260582807,0.017165677543059935,1.19053,1.19394,0.8836572860097239,-0.4681343833579509,-0.049439717019938594,0.9987771094598576,0.27237,0.2615400000000001,0.030571999999999988,0.02393999999999999,0.19767,0.19662999999999986
L65,1.38698321,1.387779662,4.511383099,1.642669291,0.316828245,0.32344603,0.304090787,0.304577515,0.015347569,0.036837581,0.097624429,0.088943033,0.618308921,0.610054479,0.511530601,0.519238542,84.108962,209.9323443,2.300048637,2.309190982,0.504431839,0.882896944,0.890397876,0.505376761,0.479616695,0.405115878,0.312215008,48.96339066,51.98380654,55.86347196,741.3946582,3.339656263,0.36926402,5.133824096,3.878619951,0.251139592,-3.339656263,0.538963688,0.080998238,-2144.96344,-2144.861502,0.618103,0.000341902,3.206869149,1.13229,1.13093,-3.465100167,-0.32287,1.09807,1.10417,-0.515584,0.367074,0.321367,-8.811318593,-4.573961713,4.23735688,2.11867844,0.471992343,6.692640153,10.57060651,2.45936573327352,1.28898,1.29483,-2.331336499893013,0.82081,0.8092,0.346458,0.321541,-4.8634908499865,-0.7975656958155,4.065925154171,2.0329625770855,0.4918929700288049,2.830528272901,1.970496258514001,1.09807,1.10417,0.882896944,0.890397876,2.300048637,2.309190982,0.009517534231534392,0.304090787,0.32344603,0.2738220942125529,0.015347569,0.618308921,28.77027679136679,0.05047035180319357,1.13093,1.13229,0.6548919583613066,-0.7557225171143789,0.5264022238052181,-0.8502356724890583,0.29497000000000007,0.27726000000000006,0.00017400000000000748,0.020616000000000023,0.16389999999999993,0.15669
L66,1.388459814,1.38865366,-7.032748287,-3.6510427,0.261762579,0.238803846,0.261557642,0.238621679,0.038898345,0.041289287,0.039786409,0.003085453,0.484626814,0.436318405,0.437456949,0.52002983,84.06925172,214.4858149,2.31977022,2.320390525,0.449473537,0.869880963,0.820088287,0.453250109,0.430243054,0.350709783,0.250129509,46.55442399,60.11801401,51.07933665,645.5515502,3.044752197,1.789385934,4.0284949,3.205300461,0.978053364,-3.044752197,0.160548264,0.087597694,-1769.363745,-1769.268063,0.648188,0.000320919,8.588411432,1.18449,1.17112,-2.838633633,-0.28708,1.04398,1.03761,-0.449797,0.285037,0.224012,-8.957715845,-4.713556118,4.244159726,2.122079863,0.471235799,6.835635981,11.00946295,1.732435652484675,1.37133,1.34539,-1.781661857851616,0.76426,0.73981,0.257477,0.213809,-4.6828072532545,1.042740275116,5.7255475283705,2.86277376418525,0.3493115706558816,1.8200334890692496,0.5785511140934212,1.03761,1.04398,0.820088287,0.869880963,2.31977022,2.320390525,0.013249130439743743,0.238621679,0.261762579,0.23637163428600003,0.003085453,0.52002983,17.84053944981553,0.01293031300814877,1.17112,1.18449,0.6843777408024188,-0.7291276348446664,0.7562185615137859,0.6543191019846665,0.29779999999999995,0.27971999999999986,0.01020299999999999,0.027559999999999973,0.17427000000000015,0.1868399999999999
L67,1.388970932,1.38813943,-0.759217391,-11.27052957,0.157158878,0.263977047,0.181136608,0.292730968,0.010315206,0.039359455,0.057302904,0.008778172,0.30400255,0.488594639,0.528159032,0.353495044,85.45464663,215.39098,2.34766672,2.313965015,0.462670052,0.852648621,0.840395546,0.460139811,0.416799376,0.318370448,0.223765107,44.40816056,54.8641893,50.12893104,635.9631889,4.092304683,2.697613394,5.340733599,4.823385449,0.236347168,-4.092304683,0.731080766,0.05245592,-1873.953003,-1873.858516,0.561993,0.000316911,6.997809877,1.16403,1.17295,-2.806265924,-0.27704,1.05199,1.03286,-0.49052,0.306917,0.307066,-9.040982683,-5.322002688,3.718979995,1.859489997,0.537781866,7.181492685,13.86773719,2.395204352450955,1.34268,1.34446,-1.7821306882469194,0.76222,0.75611,0.27365,0.281597,-4.9375058173225,-2.29664089822,2.6408649191025,1.32043245955125,0.7573276412334266,3.6170733577712495,4.954141948292051,1.03286,1.05199,0.840395546,0.852648621,2.313965015,2.34766672,0.06487646712652576,0.157158878,0.292730968,0.22024453836713523,0.008778172,0.528159032,3.3948294061327644,0.055855400036643174,1.16403,1.17295,-0.590473151814949,-0.8070572823447665,0.9816468293968938,-0.19070789793562687,0.27674999999999994,0.28976999999999997,0.02546900000000002,0.03326699999999999,0.17151000000000005,0.1786500000000002
L68,1.387684257,1.387973663,11.64338605,11.20042956,0.274107239,0.286821926,0.274007617,0.287021171,0.00762255,0.044887085,0.041898408,0.00749731,0.540591929,0.528756767,0.532143935,0.540517924,84.51968464,216.6050997,2.294239918,2.296418203,0.458517751,0.844291605,0.844588613,0.45663677,0.428069124,0.371650642,0.280543569,48.24347895,56.06771778,56.74864049,705.4723416,3.44787548,0.082962901,4.758354497,3.847079217,0.48684924,-3.44787548,0.399203736,0.077917565,-1921.504489,-1921.40302,0.672024,0.000340329,5.194953333,1.15571,1.15511,-3.094022479,-0.29066,1.0781,1.0796,-0.508419,0.352126,0.352514,-8.961525439,-4.830837188,4.130688251,2.065344125,0.484180814,6.896181313,11.51317016,1.88063748234475,1.33856,1.33844,-2.0240234575014338,0.77886,0.77891,0.310879,0.30967,-4.658589120559999,-0.7208295899745,3.9377595305854993,1.9688797652927497,0.5079030307629331,2.689709355267249,1.8372214858779023,1.0781,1.0796,0.844291605,0.844588613,2.294239918,2.296418203,0.007427660192258287,0.274007617,0.287021171,0.2729861222839319,0.00749731,0.540591929,36.75264016095678,0.027361684620614033,1.15511,1.15571,0.29868743286580673,-0.9543509927945977,0.16404853118121937,-0.9864522692037788,0.3006899999999999,0.29924000000000006,0.04284399999999999,0.04124699999999998,0.18333,0.18284999999999996
L69,1.387806058,1.387754467,11.31414116,11.17938148,0.232240142,0.238755458,0.232171829,0.238840849,0.007417612,0.035949517,0.035186693,0.007389149,0.457062671,0.441561399,0.442495005,0.456954509,84.5274516,216.6586956,2.29514894,2.295513248,0.456036852,0.842317369,0.842113539,0.45423934,0.42285997,0.341162865,0.235524129,46.60365337,54.11843066,54.18357971,603.4922644,3.471640567,0.081671332,4.738749735,3.866983797,0.502593496,-3.471640567,0.39534323,0.077988186,-1764.665148,-1764.577373,0.557631,0.000294399,8.797733168,1.16194,1.16157,-2.701799738,-0.29139,1.06315,1.06385,-0.497865,0.325673,0.325739,-9.044520163,-4.906756952,4.137763211,2.068881605,0.483352937,6.975638558,11.75986416,1.9130074751552852,1.34562,1.34524,-1.6620767350066084,0.76421,0.76428,0.28955,0.288999,-4.687705302563501,-0.7246391838815001,3.9630661186820006,1.9815330593410003,0.5046597609290306,2.7061722432225004,1.8479046250238784,1.06315,1.06385,0.842113539,0.842317369,2.29514894,2.295513248,0.0038062517907888043,0.232171829,0.238840849,0.2291107970400068,0.007389149,0.457062671,60.193284531112454,0.03182620833813563,1.16157,1.16194,0.29126609219085325,-0.9566420770276987,0.11096848197860608,-0.9938239260590197,0.29957,0.2989400000000001,0.036739999999999995,0.036123000000000016,0.18367,0.18368000000000007
L70,1.393598105,1.393488217,-6.557204508,-6.697412157,0.429737623,0.376359848,0.428897947,0.374686189,0.099252546,0.179770356,0.177646972,0.097095006,0.760222699,0.57294934,0.571725406,0.760700887,101.0725901,231.5622894,2.375945564,2.375328903,0.540969763,0.906448006,0.90687896,0.54529514,0.531716124,0.482335934,0.402335011,54.1612958,55.71261449,56.75907013,831.505264,3.431026057,0.689972031,5.35261438,4.093766717,0.15612628,-3.431026057,0.662740661,0.075439079,-2604.845674,-2604.729873,0.762274,0.000388398,3.771302344,1.13661,1.13693,-4.887580806,-0.25549,1.07987,1.07935,-0.556057,0.367462,0.367517,-8.696758662,-4.3497399,4.347018762,2.173509381,0.460085431,6.523249281,9.788957333,1.496595610043007,1.2835,1.28394,-3.60546186792647,0.84704,0.84757,0.383708,0.384192,-5.1720679564535,-1.1861442743295,3.985923682124,1.992961841062,0.501765753561606,3.1791061153915,2.535601907845364,1.07935,1.07987,0.906448006,0.90687896,2.375328903,2.375945564,0.031067829008510565,0.374686189,0.429737623,0.2926143676086619,0.097095006,0.760700887,9.418565021988005,0.2591368693336065,1.13661,1.13693,0.5155292474567145,0.8568719828636677,-0.7929081897784304,0.6093411216898895,0.23177999999999999,0.2328300000000001,0.016674999999999995,0.016245999999999983,0.14701000000000009,0.1468900000000002
L71,1.404523688,1.384014666,-8.020474484,2.530448971,0.33135037,0.268303513,0.248620939,0.332110348,0.022850572,0.070766183,0.089916488,0.01922431,0.639850168,0.465840843,0.574304207,0.478017568,86.96038724,210.4615331,2.277485703,2.093350397,0.477456439,0.874353569,0.824991847,0.473923096,0.443631547,0.379996825,0.295137565,44.79700717,55.62415554,56.73305439,717.2338681,3.780572157,1.392380925,5.104304995,4.359479431,0.320602279,-3.780572157,0.578907274,0.07619047,-1857.510921,-1857.410873,0.615095,0.000335563,4.292064393,1.29997,1.11742,-3.149164245,-0.01883,-0.56344,1.13583,-0.318997,-0.375971,0.455048,-8.772406312,-4.839272717,3.933133595,1.966566798,0.508500398,6.805839515,11.77672977,2.161572050615015,1.39004,1.27491,-2.0886325592501587,-0.54733,0.88309,-0.233268,0.437756,-5.282818293607001,-1.2857379436125,3.997080349994501,1.9985401749972505,0.5003652228313978,3.2842781186097505,2.698590424981986,-0.56344,1.13583,0.824991847,0.874353569,2.093350397,2.277485703,0.04305891296126997,0.248620939,0.332110348,0.2678144405606473,0.01922431,0.639850168,6.219721357144739,0.07732377681994033,1.11742,1.29997,-0.8437366158621082,0.5367574154621035,0.02517203146061111,-0.9996831342141098,0.25273999999999985,0.01611000000000007,0.01729200000000003,0.142703,0.1574899999999999,0.09006999999999987
L72,1.385028804,1.404583241,1.723693813,-3.584081371,0.371022925,0.321977309,0.17861758,0.350728383,0.027535679,0.07869614,0.115288934,0.007201289,0.71451017,0.565258478,0.586167833,0.350033872,90.91706682,213.5243647,2.294732842,2.092510391,0.459356364,0.881842853,0.801638791,0.455360468,0.434322869,0.387839585,0.305521083,45.19931228,60.01427267,44.12915704,713.8035417,3.481424264,0.963600766,5.034452433,3.992664402,0.322787704,-3.481424264,0.511240138,0.058339259,-3196.935157,-3196.833035,0.629728,0.000342519,7.054513418,1.29938,1.10081,-3.442690797,-0.02925,-0.56793,1.16031,-0.293224,-0.366929,0.464391,-8.734310373,-4.376951285,4.357359088,2.178679544,0.458993615,6.555630829,9.862922633,2.5513110394461904,1.39103,1.25042,-2.3979925780821247,-0.55495,0.89944,-0.23085,0.444662,-5.264042437922501,-0.721645931526,4.542396506396501,2.2711982531982504,0.4402962174666269,2.9928441847242504,1.9718922162397212,-0.56793,1.16031,0.801638791,0.881842853,2.092510391,2.294732842,0.0870047519453152,0.17861758,0.371022925,0.2852036739993738,0.007201289,0.71451017,3.2780241035412856,0.040316798604034386,1.10081,1.29938,0.18799478994790508,-0.9821700254805392,-0.10374871510274679,0.9946035411733306,0.26086999999999994,0.012979999999999992,0.019728999999999997,0.136079,0.14961000000000002,0.09165000000000001
L73,1.382740651,1.405062926,-6.51464335,13.64594936,0.331894024,0.278544713,0.190765841,0.264947655,0.048780904,0.087798797,0.087440155,0.005681333,0.615007144,0.46929063,0.442455156,0.37585035,87.74759151,212.8138958,2.279208872,2.111432175,0.473187663,0.858251025,0.837017797,0.470198932,0.439804011,0.364919044,0.266503191,45.90982508,55.42584761,47.95105526,657.8527656,3.189231433,1.59674361,4.601501018,3.504903027,0.560170575,-3.189231433,0.315671593,0.086265813,-1705.368688,-1705.274409,0.591221,0.000316213,3.705703165,1.30478,1.11814,-2.915830536,-0.04666,-0.57788,1.13573,-0.344045,-0.363268,0.388316,-8.904925758,-4.244976068,4.65994969,2.329974845,0.429189183,6.574950913,9.276919791,2.535870383122923,1.39199,1.28543,-1.877127619887578,-0.56968,0.85652,-0.239173,0.345722,-5.214789830982,-0.591031283286,4.623758547696,2.311879273848,0.4325485380279192,2.902910557134,1.822519410517038,-0.57788,1.13573,0.837017797,0.858251025,2.111432175,2.279208872,0.058193700423326694,0.190765841,0.331894024,0.23449748803986742,0.005681333,0.615007144,4.029602625954856,0.02978171023815527,1.11814,1.30478,-0.21530367816136375,0.976547144878417,-0.7273171338624004,0.6863015276029795,0.27920999999999996,0.008199999999999985,0.04259400000000002,0.12409499999999998,0.16729000000000016,0.08721000000000001
L74,1.398566632,1.38702208,30.07243405,3.579766684,0.491096588,0.396443759,0.344395234,0.368111099,0.152172057,0.131553031,0.063969077,0.058891172,0.83002112,0.661334487,0.672253121,0.629899296,93.34223959,219.0099704,2.358660281,2.312235341,0.530702572,0.923616288,0.912970555,0.540306312,0.535494387,0.490685519,0.399982495,54.51412183,65.84263309,68.97452762,810.6850911,3.266269625,0.568071279,5.155872485,3.806995033,0.230852923,-3.266269625,0.540725408,0.072554952,-3809.385672,-3809.266061,0.758804,0.000401177,95.41290729,1.10286,1.12609,-4.680556349,-0.26144,1.3396,1.1037,-0.576077,0.499052,0.445535,-8.443692781,-4.455320074,3.988372707,1.994186353,0.501457649,6.449506428,10.42934957,2.150865056204131,1.28592,1.28589,-3.432498094873801,1.04129,0.87614,0.480775,0.421455,-5.0055342799475,-0.6348416132165,4.370692666730999,2.1853463333655,0.4575933730650233,2.820187946582,1.8197253068345072,1.1037,1.3396,0.912970555,0.923616288,2.312235341,2.358660281,0.06434290082425251,0.344395234,0.491096588,0.3257834081314659,0.058891172,0.83002112,5.063237808026673,0.1709988007557619,1.10286,1.12609,-0.7867586014105269,0.6172608063910681,-0.7842679673589921,0.6204222395873595,0.22755999999999987,0.29830999999999985,0.02407999999999999,0.018276999999999988,0.15979999999999994,0.18306
L75,1.388033254,1.397111841,-17.65556947,-6.091367138,0.420139699,0.441071825,0.42114731,0.497424045,0.13245248,0.132139381,0.248583936,0.195271628,0.707826919,0.75000427,0.746264154,0.647022993,98.34871583,234.2187407,2.383104484,2.368125908,0.545716083,0.917705227,0.908905609,0.549263702,0.540697629,0.507487868,0.444866022,51.22412449,60.55237672,61.85325206,1000.014809,3.149785213,0.983494322,5.110404157,3.654774364,0.240584995,-3.149785213,0.504989151,0.074968497,-2918.575618,-2918.422068,0.980353,0.000515009,1.959151168,1.12775,1.14581,-5.725048896,-0.25985,1.10035,1.06462,-0.552919,0.403165,0.325372,-8.498931893,-4.174226467,4.324705426,2.162352713,0.462459244,6.33657918,9.284386275,2.240316990963555,1.27638,1.29701,-4.4155209392014205,0.84086,0.8413,0.378887,0.368231,-4.9671662270270005,-0.949133110544,4.018033116483,2.0090165582415,0.4977559771211163,2.9581496687855005,2.177844036933982,1.06462,1.10035,0.908905609,0.917705227,2.368125908,2.383104484,0.03628904634393686,0.420139699,0.497424045,0.290366812311373,0.132139381,0.75000427,8.001500220186614,0.3145129615566274,1.12775,1.14581,-0.8188149153717668,-0.5740576054410624,0.9855698737669332,-0.16926908732261614,0.22331999999999985,0.2594899999999999,0.04285899999999998,0.024278000000000022,0.1512,0.14863000000000004
